image_path,caption
images/1089755335_0bfbfd30e6.jpg,A mother and children is fishing on a boardwalk at night .
images/1089755335_0bfbfd30e6.jpg,A woman and three children stand on a deck with a fishing pole .
images/1089755335_0bfbfd30e6.jpg,A woman stands with children on a boardwalk at night overlooking the sea .
images/1089755335_0bfbfd30e6.jpg,Some people on a pier at night with one girl fishing off it .
images/1089755335_0bfbfd30e6.jpg,Woman with three children fishing over boardwalk in the evening .
images/109202756_b97fcdc62c.jpg,A woman dressed in a blue jacket and blue jeans rides a brown horse near a frozen lake and snow-covered mountain .
images/109202756_b97fcdc62c.jpg,A woman in a blue jacket rides a brown pony near water .
images/109202756_b97fcdc62c.jpg,A woman rides a horse near a frozen lake in the wintertime .
images/109202756_b97fcdc62c.jpg,A young blond woman sitting atop a brown draft horse in the snowy mountains .
images/109202756_b97fcdc62c.jpg,Woman n blue jacket sits on daft horse near a frozen lake .
images/109202801_c6381eef15.jpg,Two draft horses pull a cart through the snow .
images/109202801_c6381eef15.jpg,Two golden brown horses pull a sleigh driven by a woman in a blue coat .
images/109202801_c6381eef15.jpg,Two horses are pulling a woman in a cart .
images/109202801_c6381eef15.jpg,Two horses pull a carriage driven by a woman over snow covered ground .
images/109202801_c6381eef15.jpg,Two horses pulling a sled steered by a smiling blond woman .
images/109260216_85b0be5378.jpg,A person climbing down a sheer rock cliff using a rope
images/109260216_85b0be5378.jpg,"""A person climbs a tall , flat mountain while holding onto a safety rope ."""
images/109260216_85b0be5378.jpg,A person is climbing a rock while holding onto a white rope .
images/109260216_85b0be5378.jpg,A person rappels down a steep incline .
images/109260216_85b0be5378.jpg,A person wearing a red vest climbs up a steep rock .
images/109260218_fca831f933.jpg,People stand inside a rock dome .
images/109260218_fca831f933.jpg,Shaft of light in a cave shows three spelunkers
images/109260218_fca831f933.jpg,Spelunkers pose inside a rock cavern while bathed in sunlight from the surface .
images/109260218_fca831f933.jpg,three people sit in a cave .
images/109260218_fca831f933.jpg,Three rock climbers are posing on big rocks .
images/1093716555_801aacef79.jpg,a group of backpackers lay on the dry ground .
images/1093716555_801aacef79.jpg,A group of hikers are resting on the ground in front of some mountains .
images/1093716555_801aacef79.jpg,People camp with the mountains in the background .
images/1093716555_801aacef79.jpg,Several hikers rest with their gear in front of a mountain .
images/1093716555_801aacef79.jpg,The group of hikers is resting in front of a mountain .
images/1093737381_b313cd49ff.jpg,A woman in a blue dress stands with a chalk portrait of two children playing by a stream .
images/1093737381_b313cd49ff.jpg,A woman standing in front of a chalk drawing
images/1093737381_b313cd49ff.jpg,A woman stands next to a chalk drawing in front of a barn-like structure .
images/1093737381_b313cd49ff.jpg,A woman stands outside near an elaborate chalk illustration .
images/1093737381_b313cd49ff.jpg,A woman wearing a blue dress is drawing a picture of a boy and a girl on the sidewalk with sidewalk chalk .
images/1094462889_f9966dafa6.jpg,A brown dog plays in a deep pile of snow .
images/1094462889_f9966dafa6.jpg,A dog looking at the camera in snow .
images/1094462889_f9966dafa6.jpg,a dog runs through the snow .
images/1094462889_f9966dafa6.jpg,A tan dog stand in the snow and looks up .
images/1094462889_f9966dafa6.jpg,The brown dog is out in the snow .
images/1095476286_87d4f8664e.jpg,A boy jumping in a fountain .
images/1095476286_87d4f8664e.jpg,a boy plays in the fountains .
images/1095476286_87d4f8664e.jpg,A child plays in a fountain .
images/1095476286_87d4f8664e.jpg,A little boy playing in the water .
images/1095476286_87d4f8664e.jpg,A young boy is jumping through water being sprayed up from the ground .
images/1095580424_76f0aa8a3e.jpg,A Corgi runs out of a tunnel .
images/1095580424_76f0aa8a3e.jpg,A dog runs out of a tunnel on a course .
images/1095580424_76f0aa8a3e.jpg,Dog running out of tunnel on obstacle course
images/1095580424_76f0aa8a3e.jpg,The dog is running out of the tunnel on a dog obedience course .
images/1095580424_76f0aa8a3e.jpg,The small brown and white dog is running out of a small tunnel .
images/1095590286_c654f7e5a9.jpg,A blond dog and a black and white dog run in a dirt field .
images/1095590286_c654f7e5a9.jpg,a dog chases another dog .
images/1095590286_c654f7e5a9.jpg,A yellow dog and a black and white dog are running in the dirt .
images/1095590286_c654f7e5a9.jpg,Two dogs are running in a field .
images/1095590286_c654f7e5a9.jpg,two dogs running around
images/1095980313_3c94799968.jpg,A little girl in a blue swimsuit is walking along a wooden fence next to a sandy beach .
images/1095980313_3c94799968.jpg,A little girl with arms outstretched is posing at the beach .
images/1095980313_3c94799968.jpg,A young girl walks on a railing in front of the beach .
images/1095980313_3c94799968.jpg,Little girl in blue swimsuit standing on a handrail near a beach .
images/1095980313_3c94799968.jpg,The little girl in the blue bathing suit is posing at the beach .
images/1096097967_ac305887b4.jpg,A black and white dog drinking water from a water spray .
images/1096097967_ac305887b4.jpg,A black and white dog is being soaked with a jet of water in a blue paddling pool .
images/1096097967_ac305887b4.jpg,A dog sticking its face into the shower from a garden hose .
images/1096097967_ac305887b4.jpg,A small white dog gets sprayed by water
images/1096097967_ac305887b4.jpg,A white and black dog is jumping into a pool .
images/1096165011_cc5eb16aa6.jpg,a boy smiles underwater .
images/1096165011_cc5eb16aa6.jpg,A red-headed boy swimming underwater .
images/1096165011_cc5eb16aa6.jpg,A small boy swimming underwater
images/1096165011_cc5eb16aa6.jpg,A smiling boy swims underwater in a pool .
images/1096165011_cc5eb16aa6.jpg,The boys smiles underwater at the pool .
images/1096395242_fc69f0ae5a.jpg,A boy with a toy gun .
images/1096395242_fc69f0ae5a.jpg,A little boy in orange shorts playing with a toy .
images/1096395242_fc69f0ae5a.jpg,A young boy with his foot outstretched aims a toy at the camera in front of a fireplace .
images/1096395242_fc69f0ae5a.jpg,A young child plays with his new light-up toy .
images/1096395242_fc69f0ae5a.jpg,Boy with toy gun pointed at the camera .
images/109671650_f7bbc297fa.jpg,A boy in yellow shorts is standing on top of a cliff .
images/109671650_f7bbc297fa.jpg,A boy wearing blue and yellow walking on a cliff edge .
images/109671650_f7bbc297fa.jpg,A little boy standing high in the air on a rock .
images/109671650_f7bbc297fa.jpg,A young child is standing alone on some jagged rocks .
images/109671650_f7bbc297fa.jpg,Child stands near edge of cliff .
images/109738763_90541ef30d.jpg,A person on a snowmobile in mid jump .
images/109738763_90541ef30d.jpg,A snowmobiler flies through the air .
images/109738763_90541ef30d.jpg,A snowmobile rider flies through the air on his or her machine in front of tall pine trees .
images/109738763_90541ef30d.jpg,Rider jumps snowmobile high in rural area .
images/109738763_90541ef30d.jpg,The man is up in the air .
images/109738916_236dc456ac.jpg,People are riding around on snowmobiles .
images/109738916_236dc456ac.jpg,People pose with helmets and goggles on while riding snowmobiles .
images/109738916_236dc456ac.jpg,Several people are taking a break while on a snowmobiling ride .
images/109738916_236dc456ac.jpg,Three people and two snowmobiles .
images/109738916_236dc456ac.jpg,Two helmeted men sit on yellow snowmobiles while another man stands behind watching .
images/109823394_83fcb735e1.jpg,Three people drive ATVs .
images/109823394_83fcb735e1.jpg,Three people on ATVs in a brown field turn their heads to look at the camera .
images/109823394_83fcb735e1.jpg,Three people on ATV 's outside .
images/109823394_83fcb735e1.jpg,three people on four wheel ATV 's in a field .
images/109823394_83fcb735e1.jpg,Three people ride their four wheelers through the field .
images/109823395_6fb423a90f.jpg,A four wheeler jumping in an empty field .
images/109823395_6fb423a90f.jpg,A man on a four wheeler is flying through the air .
images/109823395_6fb423a90f.jpg,A person is riding an orange ATV in a large empty field .
images/109823395_6fb423a90f.jpg,Man jumping with all terrain vehicle
images/109823395_6fb423a90f.jpg,Man on an ATV catching air !
images/109823397_e35154645f.jpg,A man jumps gin the air while riding an ATV
images/109823397_e35154645f.jpg,A man on a four-wheeler jumps near a small building .
images/109823397_e35154645f.jpg,An ATV is airborne over a field in front of a white structure .
images/109823397_e35154645f.jpg,A person dressed in a tan jacket jumps a quad over a harvested cornfield in front of a small out building .
images/109823397_e35154645f.jpg,Man on four wheeler in the air .
images/1100214449_d10861e633.jpg,A boy in s striped shirt is jumping in front of a water fountain .
images/1100214449_d10861e633.jpg,A boy is jumping off the side of a running stone water fountain in front of a building .
images/1100214449_d10861e633.jpg,A happy boy is jumping in front OD city fountain .
images/1100214449_d10861e633.jpg,A little boy is jumping in front of a fountain .
images/1100214449_d10861e633.jpg,A little boy is playfully jumping off the side of a fountain .
images/1104133405_c04a00707f.jpg,A boy carrying a soccer ball .
images/1104133405_c04a00707f.jpg,A boy walks with a ball tucked under his arm .
images/1104133405_c04a00707f.jpg,A boy walks with a soccer ball near a fence .
images/1104133405_c04a00707f.jpg,A boy wearing a white t-shirt walks on the grass and carries a soccer ball .
images/1104133405_c04a00707f.jpg,Small boy carries a soccer ball on a field .
images/1105959054_9c3a738096.jpg,A child painting a picture .
images/1105959054_9c3a738096.jpg,An artist paints clouds onto a canvas .
images/1105959054_9c3a738096.jpg,A young girl painting a picture .
images/1105959054_9c3a738096.jpg,A young girl with braids is painting with water colors on a white paper on the wall .
images/1105959054_9c3a738096.jpg,The child paints on a large paper with water colors .
images/110595925_f3395c8bd6.jpg,A cyclist is riding a bicycle on a curved road up a hill .
images/110595925_f3395c8bd6.jpg,A man in aerodynamic gear riding a bicycle down a road around a sharp curve .
images/110595925_f3395c8bd6.jpg,A man on a mountain bike is pedaling up a hill .
images/110595925_f3395c8bd6.jpg,"""Man bicycle up a road , while cows graze on a hill nearby ."""
images/110595925_f3395c8bd6.jpg,The biker is riding around a curve in the road .
images/1107246521_d16a476380.jpg,a black dog jumping to catch a rope toy
images/1107246521_d16a476380.jpg,A black dog playing fetch with a ball of rope .
images/1107246521_d16a476380.jpg,A black dog pounces to get a rope toy .
images/1107246521_d16a476380.jpg,A black dog running after his rope toy .
images/1107246521_d16a476380.jpg,A large black dog is playing in a grassy yard .
images/1107471216_4336c9b328.jpg,A little girl is holding a cine camera in front of her face .
images/1107471216_4336c9b328.jpg,A young girl is looking through an old fashioned video camera .
images/1107471216_4336c9b328.jpg,A young girl steadies her aim with a camera
images/1107471216_4336c9b328.jpg,Girl with rosy cheeks and lips holding black toy gun .
images/1107471216_4336c9b328.jpg,There is a kid with a gun .
images/1110208841_5bb6806afe.jpg,A black and white Border Collie catches a Frisbee in front of an audience .
